osmid,y,x,street_count,accident_count,highway,ref,geometry
42486353,40.6791057,-73.987394,4,1,traffic_signals,,POINT (-73.987394 40.6791057)
42486357,40.6773896,-73.9829703,4,2,traffic_signals,,POINT (-73.9829703 40.6773896)
42486362,40.6744679,-73.9754639,4,1,traffic_signals,,POINT (-73.9754639 40.6744679)
42486365,40.6734872,-73.9729535,4,3,traffic_signals,,POINT (-73.9729535 40.6734872)
42486371,40.6727228,-73.9709048,5,3,traffic_signals,,POINT (-73.9709048 40.6727228)
42486404,40.661662,-73.8680703,3,2,,,POINT (-73.8680703 40.661662)
42486414,40.6523745,-73.8913793,4,0,traffic_signals,,POINT (-73.8913793 40.6523745)
42486416,40.6527251,-73.8906066,4,1,,,POINT (-73.8906066 40.6527251)
42486422,40.6530717,-73.889795,4,1,traffic_signals,,POINT (-73.889795 40.6530717)
42486426,40.6534249,-73.8889745,4,2,stop,,POINT (-73.8889745 40.6534249)
42486429,40.6537749,-73.8881599,3,3,,,POINT (-73.8881599 40.6537749)
42486432,40.6541683,-73.8872333,4,2,traffic_signals,,POINT (-73.8872333 40.6541683)
42486435,40.654483,-73.886532,4,2,traffic_signals,,POINT (-73.886532 40.654483)
42486438,40.65485,-73.885681,4,2,traffic_signals,,POINT (-73.885681 40.65485)
42486443,40.65659,-73.881626,3,0,,,POINT (-73.881626 40.65659)
42486452,40.656945,-73.880813,4,3,traffic_signals,,POINT (-73.880813 40.656945)
42486461,40.6573038,-73.8800016,4,0,,,POINT (-73.8800016 40.6573038)
42486469,40.6576584,-73.8791708,4,0,,,POINT (-73.8791708 40.6576584)
42486474,40.658344,-73.8775871,3,2,traffic_signals,,POINT (-73.8775871 40.658344)
42486477,40.658714,-73.876708,3,0,,,POINT (-73.876708 40.658714)
42486480,40.65904,-73.875925,4,0,traffic_signals,,POINT (-73.875925 40.65904)
42486482,40.659743,-73.874275,4,0,,,POINT (-73.874275 40.659743)
42486485,40.6601012,-73.8734596,4,1,,,POINT (-73.8734596 40.6601012)
42486488,40.660448,-73.87264,4,0,,,POINT (-73.87264 40.660448)
42486495,40.661514,-73.870197,3,0,,,POINT (-73.870197 40.661514)
42486499,40.6618713,-73.8693844,3,0,,,POINT (-73.8693844 40.6618713)
42486504,40.6620181,-73.868338,4,1,traffic_signals,,POINT (-73.868338 40.6620181)
42486509,40.6621137,-73.8676571,3,0,,,POINT (-73.8676571 40.6621137)
42486531,40.6630214,-73.8612164,3,0,,,POINT (-73.8612164 40.6630214)
42486537,40.6631539,-73.8602999,3,2,,,POINT (-73.8602999 40.6631539)
42486594,40.733988,-73.9599302,3,0,,,POINT (-73.9599302 40.733988)
42486597,40.7341475,-73.9582957,4,0,,,POINT (-73.9582957 40.7341475)
42486600,40.734465,-73.9549621,4,0,traffic_signals,,POINT (-73.9549621 40.734465)
42486604,40.7347071,-73.9523393,4,1,traffic_signals,,POINT (-73.9523393 40.7347071)
42486608,40.7349329,-73.9499284,3,0,,,POINT (-73.9499284 40.7349329)
42486627,40.598519,-73.973022,3,0,,,POINT (-73.973022 40.598519)
42486629,40.598652,-73.971761,3,0,,,POINT (-73.971761 40.598652)
42486638,40.68375,-73.958983,3,0,,,POINT (-73.958983 40.68375)
42486640,40.684066,-73.956257,4,2,traffic_signals,,POINT (-73.956257 40.684066)
42486644,40.684313,-73.954101,4,3,traffic_signals,,POINT (-73.954101 40.684313)
42486650,40.685439,-73.944328,4,0,traffic_signals,,POINT (-73.944328 40.685439)
42486654,40.6857638,-73.9414955,4,1,traffic_signals,,POINT (-73.9414955 40.6857638)
42486657,40.686091,-73.9386592,4,1,traffic_signals,,POINT (-73.9386592 40.686091)
42486667,40.6871,-73.929888,4,0,traffic_signals,,POINT (-73.929888 40.6871)
42486677,40.687811,-73.923689,4,1,traffic_signals,,POINT (-73.923689 40.687811)
42486683,40.688211,-73.91981,3,0,traffic_signals,,POINT (-73.91981 40.688211)
42486686,40.689646,-73.9184,4,0,traffic_signals,,POINT (-73.9184 40.689646)
42486689,40.69111,-73.916964,4,0,traffic_signals,,POINT (-73.916964 40.69111)
42486693,40.692594,-73.915505,4,1,traffic_signals,,POINT (-73.915505 40.692594)
42486694,40.694068,-73.914057,4,0,traffic_signals,,POINT (-73.914057 40.694068)
42486696,40.695541,-73.912608,3,0,,,POINT (-73.912608 40.695541)
42486700,40.6971209,-73.911054,3,0,,,POINT (-73.911054 40.6971209)
42486701,40.69793,-73.910272,3,0,,,POINT (-73.910272 40.69793)
42486705,40.702849,-73.933523,3,0,,,POINT (-73.933523 40.702849)
42486707,40.702431,-73.932792,3,0,,,POINT (-73.932792 40.702431)
42486712,40.7011453,-73.9305388,3,0,traffic_signals,,POINT (-73.9305388 40.7011453)
42486715,40.700718,-73.929787,4,1,,,POINT (-73.929787 40.700718)
42486716,40.70029,-73.929035,4,2,traffic_signals,,POINT (-73.929035 40.70029)
42486718,40.699861,-73.928283,3,0,,,POINT (-73.928283 40.699861)
42486722,40.699585,-73.927797,3,0,,,POINT (-73.927797 40.699585)
42486724,40.699439,-73.927532,3,0,,,POINT (-73.927532 40.699439)
42486727,40.699159,-73.927049,3,0,,,POINT (-73.927049 40.699159)
42486728,40.699015,-73.926782,3,0,,,POINT (-73.926782 40.699015)
42486735,40.69831,-73.925564,3,0,,,POINT (-73.925564 40.69831)
42486739,40.6981652,-73.9252738,4,1,crossing,,POINT (-73.9252738 40.6981652)
42486742,40.6981006,-73.9251631,4,3,traffic_signals,,POINT (-73.9251631 40.6981006)
42486743,40.6977309,-73.9245353,4,1,,,POINT (-73.9245353 40.6977309)
42486746,40.697299,-73.923776,4,1,traffic_signals,,POINT (-73.923776 40.697299)
42486749,40.696871,-73.923025,4,1,traffic_signals,,POINT (-73.923025 40.696871)
42486754,40.696015,-73.92152,4,3,traffic_signals,,POINT (-73.92152 40.696015)
42486759,40.695587,-73.920767,4,0,traffic_signals,,POINT (-73.920767 40.695587)
42486764,40.694731,-73.919271,3,0,,,POINT (-73.919271 40.694731)
42486769,40.694304,-73.918512,4,6,traffic_signals,,POINT (-73.918512 40.694304)
42486774,40.693877,-73.917761,4,3,traffic_signals,,POINT (-73.917761 40.693877)
42486778,40.693449,-73.917009,4,2,traffic_signals,,POINT (-73.917009 40.693449)
42486781,40.693022,-73.916257,4,1,traffic_signals,,POINT (-73.916257 40.693022)
42486785,40.692166,-73.914754,4,0,traffic_signals,,POINT (-73.914754 40.692166)
42486789,40.69131,-73.91325,4,1,stop,,POINT (-73.91325 40.69131)
42486791,40.690883,-73.9125,4,0,traffic_signals,,POINT (-73.9125 40.690883)
42486793,40.690456,-73.911748,4,3,,,POINT (-73.911748 40.690456)
42486796,40.690027,-73.910996,4,4,traffic_signals,,POINT (-73.910996 40.690027)
42486798,40.689601,-73.910244,4,0,,,POINT (-73.910244 40.689601)
42486802,40.689171,-73.909494,4,0,,,POINT (-73.909494 40.689171)
42486806,40.688745,-73.908742,4,0,,,POINT (-73.908742 40.688745)
42486813,40.688318,-73.907989,4,0,traffic_signals,,POINT (-73.907989 40.688318)
42486817,40.6878948,-73.9072341,4,2,traffic_signals,,POINT (-73.9072341 40.6878948)
42486822,40.687461,-73.906486,4,1,stop,,POINT (-73.906486 40.687461)
42486825,40.68704,-73.905738,3,1,,,POINT (-73.905738 40.68704)
42486836,40.686299,-73.904494,1,0,,,POINT (-73.904494 40.686299)
42486862,40.587324,-73.920735,4,0,,,POINT (-73.920735 40.587324)
42486867,40.5896494,-73.9233184,4,0,,,POINT (-73.9233184 40.5896494)
42486885,40.5862026,-73.9832671,3,0,,,POINT (-73.9832671 40.5862026)
42486915,40.657074,-74.0014491,4,0,traffic_signals,,POINT (-74.0014491 40.657074)
42486941,40.58183,-73.952831,3,0,,,POINT (-73.952831 40.58183)
42486943,40.581909,-73.951907,3,0,,,POINT (-73.951907 40.581909)
42486947,40.5819951,-73.950986,3,0,,,POINT (-73.950986 40.5819951)
42486950,40.5820731,-73.950071,3,0,,,POINT (-73.950071 40.5820731)
42486953,40.5819783,-73.9491014,3,0,,,POINT (-73.9491014 40.5819783)
42486959,40.5817891,-73.9480843,3,1,traffic_signals,,POINT (-73.9480843 40.5817891)
42486962,40.581595,-73.947044,3,0,,,POINT (-73.947044 40.581595)
42486967,40.581414,-73.946073,3,0,,,POINT (-73.946073 40.581414)
42486973,40.581227,-73.945096,3,0,,,POINT (-73.945096 40.581227)
42486976,40.581038,-73.944117,3,0,traffic_signals,,POINT (-73.944117 40.581038)
42486983,40.580857,-73.943127,3,0,,,POINT (-73.943127 40.580857)
42486989,40.5807976,-73.9421678,3,0,,,POINT (-73.9421678 40.5807976)
42486996,40.5808131,-73.941236,3,1,,,POINT (-73.941236 40.5808131)
42486999,40.5808282,-73.9402784,3,0,,,POINT (-73.9402784 40.5808282)
42487002,40.5808408,-73.9389888,3,0,,,POINT (-73.9389888 40.5808408)
42487011,40.5808579,-73.9380493,3,0,,,POINT (-73.9380493 40.5808579)
42487026,40.5809264,-73.9347496,3,0,,,POINT (-73.9347496 40.5809264)
42487063,40.69323,-73.967844,4,1,traffic_signals,,POINT (-73.967844 40.69323)
42487066,40.691643,-73.967531,4,2,,,POINT (-73.967531 40.691643)
42487070,40.6895647,-73.9671181,4,2,,,POINT (-73.9671181 40.6895647)
42487074,40.688088,-73.966821,4,1,traffic_signals,,POINT (-73.966821 40.688088)
42487083,40.686627,-73.96653,4,1,traffic_signals,,POINT (-73.96653 40.686627)
42487087,40.684431,-73.966094,4,0,traffic_signals,,POINT (-73.966094 40.684431)
42487095,40.6814188,-73.9655133,3,3,traffic_signals,,POINT (-73.9655133 40.6814188)
42487167,40.589606,-73.989897,3,0,,,POINT (-73.989897 40.589606)
42487173,40.706792,-73.933711,3,1,,,POINT (-73.933711 40.706792)
42487175,40.707051,-73.932086,4,1,stop,,POINT (-73.932086 40.707051)
42487177,40.7071522,-73.9314783,4,0,,,POINT (-73.9314783 40.7071522)
42487180,40.707577,-73.928838,4,2,,,POINT (-73.928838 40.707577)
42487182,40.707842,-73.927212,3,1,,,POINT (-73.927212 40.707842)
42487186,40.7081042,-73.9255823,3,1,,,POINT (-73.9255823 40.7081042)
42487188,40.708361,-73.924003,4,1,,,POINT (-73.924003 40.708361)
42487196,40.629916,-73.888904,3,0,,,POINT (-73.888904 40.629916)
42487242,40.6334087,-73.882873,2,8,,,POINT (-73.882873 40.6334087)
42487270,40.655944,-73.941462,3,0,traffic_signals,,POINT (-73.941462 40.655944)
42487271,40.653149,-73.941164,4,1,traffic_signals,,POINT (-73.941164 40.653149)
42487273,40.651229,-73.940957,4,0,traffic_signals,,POINT (-73.940957 40.651229)
42487276,40.6494563,-73.9407642,3,0,,,POINT (-73.9407642 40.6494563)
42487283,40.6414861,-73.9399153,4,0,traffic_signals,,POINT (-73.9399153 40.6414861)
42487284,40.639142,-73.939664,4,1,,,POINT (-73.939664 40.639142)
42487285,40.6368124,-73.9394139,4,0,,,POINT (-73.9394139 40.6368124)
42487287,40.6345358,-73.9391724,4,1,traffic_signals,,POINT (-73.9391724 40.6345358)
42487290,40.632193,-73.938925,3,0,,,POINT (-73.938925 40.632193)
42487293,40.625639,-73.938514,3,1,,,POINT (-73.938514 40.625639)
42487295,40.624799,-73.937651,3,1,,,POINT (-73.937651 40.624799)
42487300,40.631649,-73.938833,1,0,,,POINT (-73.938833 40.631649)
42487301,40.6298633,-73.9386732,4,1,,,POINT (-73.9386732 40.6298633)
42487303,40.6275199,-73.9384214,4,0,,,POINT (-73.9384214 40.6275199)
42487305,40.625656,-73.938221,3,0,traffic_signals,,POINT (-73.938221 40.625656)
42487313,40.622185,-74.019705,4,0,traffic_signals,,POINT (-74.019705 40.622185)
42487316,40.621452,-74.019999,4,0,,,POINT (-74.019999 40.621452)
42487318,40.620722,-74.020296,4,0,,,POINT (-74.020296 40.620722)
42487321,40.6199985,-74.0205993,4,0,,,POINT (-74.0205993 40.6199985)
42487323,40.619262,-74.020899,4,0,,,POINT (-74.020899 40.619262)
42487324,40.6184782,-74.021213,4,2,traffic_signals,,POINT (-74.021213 40.6184782)
42487325,40.6181895,-74.0213398,3,0,,,POINT (-74.0213398 40.6181895)
42487327,40.617538,-74.021608,3,1,,,POINT (-74.021608 40.617538)
42487330,40.6161692,-74.0221622,3,0,,,POINT (-74.0221622 40.6161692)
42487339,40.6339728,-74.0147426,5,4,traffic_signals,,POINT (-74.0147426 40.6339728)
42487348,40.631765,-74.015748,3,0,,,POINT (-74.015748 40.631765)
42487351,40.631033,-74.016048,3,0,,,POINT (-74.016048 40.631033)
42487355,40.629576,-74.016643,3,0,,,POINT (-74.016643 40.629576)
42487360,40.6265981,-74.0178527,4,3,traffic_signals,,POINT (-74.0178527 40.6265981)
42487379,40.6323349,-74.0167108,3,0,,,POINT (-74.0167108 40.6323349)
42487385,40.631623,-74.0169788,3,0,,,POINT (-74.0169788 40.631623)
42487389,40.630729,-74.017336,4,1,traffic_signals,,POINT (-74.017336 40.630729)
42487396,40.630131,-74.017559,3,0,,,POINT (-74.017559 40.630131)
42487406,40.627862,-74.0183271,3,0,,,POINT (-74.0183271 40.627862)
42487410,40.627071,-74.018639,4,0,traffic_signals,,POINT (-74.018639 40.627071)
42487414,40.624879,-74.019632,3,0,,,POINT (-74.019632 40.624879)
42487446,40.648611,-73.999516,3,1,traffic_signals,,POINT (-73.999516 40.648611)
42487449,40.6480511,-74.000091,4,4,stop,,POINT (-74.000091 40.6480511)
42487453,40.6474921,-74.0006727,4,0,traffic_signals,,POINT (-74.0006727 40.6474921)
42487457,40.6469311,-74.0012587,3,0,,,POINT (-74.0012587 40.6469311)
42487460,40.6463711,-74.001841,3,0,traffic_signals,,POINT (-74.001841 40.6463711)
42487463,40.6458139,-74.0024231,4,1,traffic_signals,,POINT (-74.0024231 40.6458139)
42487467,40.645245,-74.002999,4,1,traffic_signals,,POINT (-74.002999 40.645245)
42487474,40.644127,-74.004165,4,2,traffic_signals,,POINT (-74.004165 40.644127)
42487477,40.643567,-74.004747,4,1,traffic_signals,,POINT (-74.004747 40.643567)
42487481,40.642445,-74.005913,4,2,traffic_signals,,POINT (-74.005913 40.642445)
42487484,40.641325,-74.007079,4,2,traffic_signals,,POINT (-74.007079 40.641325)
42487488,40.640765,-74.00766,4,1,traffic_signals,,POINT (-74.00766 40.640765)
42487490,40.640205,-74.008242,4,1,traffic_signals,,POINT (-74.008242 40.640205)
42487492,40.639645,-74.008825,4,1,traffic_signals,,POINT (-74.008825 40.639645)
42487495,40.639085,-74.009409,4,5,traffic_signals,,POINT (-74.009409 40.639085)
42487499,40.638524,-74.009989,4,1,traffic_signals,,POINT (-74.009989 40.638524)
42487504,40.637965,-74.010572,4,1,traffic_signals,,POINT (-74.010572 40.637965)
42487508,40.636823,-74.01176,4,4,traffic_signals,,POINT (-74.01176 40.636823)
42487524,40.634564,-74.014109,4,2,traffic_signals,,POINT (-74.014109 40.634564)
42487551,40.6779969,-73.9730512,3,4,traffic_signals,,POINT (-73.9730512 40.6779969)
42487552,40.6777137,-73.9732505,4,1,traffic_signals,,POINT (-73.9732505 40.6777137)
42487555,40.676452,-73.974109,4,1,traffic_signals,,POINT (-73.974109 40.676452)
42487558,40.675732,-73.974597,4,0,traffic_signals,,POINT (-73.974597 40.675732)
42487564,40.6738279,-73.9758924,4,2,traffic_signals,,POINT (-73.9758924 40.6738279)
42487567,40.672318,-73.977056,4,3,traffic_signals,,POINT (-73.977056 40.672318)
42487570,40.671715,-73.977558,4,1,traffic_signals,,POINT (-73.977558 40.671715)
42487573,40.671112,-73.978061,4,1,traffic_signals,,POINT (-73.978061 40.671112)
42487575,40.6699088,-73.9790639,4,2,traffic_signals,,POINT (-73.9790639 40.6699088)
42487576,40.6693066,-73.9795683,4,1,traffic_signals,,POINT (-73.9795683 40.6693066)
42487581,40.667498,-73.98107,4,0,traffic_signals,,POINT (-73.98107 40.667498)
42487583,40.666888,-73.981582,4,2,traffic_signals,,POINT (-73.981582 40.666888)
42487586,40.666295,-73.982078,4,1,traffic_signals,,POINT (-73.982078 40.666295)
42487588,40.665693,-73.982581,4,1,traffic_signals,,POINT (-73.982581 40.665693)
42487591,40.665092,-73.983085,4,0,traffic_signals,,POINT (-73.983085 40.665092)
42487594,40.664489,-73.983586,4,0,traffic_signals,,POINT (-73.983586 40.664489)
42487597,40.663284,-73.984591,4,2,traffic_signals,,POINT (-73.984591 40.663284)
42487599,40.662681,-73.985094,4,0,traffic_signals,,POINT (-73.985094 40.662681)
42487602,40.662081,-73.985596,3,0,,,POINT (-73.985596 40.662081)
42487605,40.661469,-73.986123,4,0,traffic_signals,,POINT (-73.986123 40.661469)
42487608,40.66093,-73.986682,4,0,traffic_signals,,POINT (-73.986682 40.66093)
42487611,40.6601811,-73.9874592,3,0,,,POINT (-73.9874592 40.6601811)
42487613,40.65925,-73.988428,4,1,traffic_signals,,POINT (-73.988428 40.65925)
42487617,40.658134,-73.989593,3,2,,,POINT (-73.989593 40.658134)
42487630,40.707056,-73.964393,4,0,traffic_signals,,POINT (-73.964393 40.707056)
42487664,40.588619,-73.983723,3,1,,,POINT (-73.983723 40.588619)
42487666,40.5878918,-73.9845031,4,0,traffic_signals,,POINT (-73.9845031 40.5878918)
42487670,40.5869984,-73.9854316,3,0,,,POINT (-73.9854316 40.5869984)
42487674,40.586668,-73.985777,3,0,,,POINT (-73.985777 40.586668)
42487676,40.5862342,-73.9862306,3,0,,,POINT (-73.9862306 40.5862342)
42487682,40.5852843,-73.987562,4,0,,,POINT (-73.987562 40.5852843)
42487712,40.6034816,-73.9572857,3,2,traffic_signals,,POINT (-73.9572857 40.6034816)
42487716,40.6010914,-73.9568328,4,1,traffic_signals,,POINT (-73.9568328 40.6010914)
42487721,40.5988366,-73.9564019,4,2,traffic_signals,,POINT (-73.9564019 40.5988366)
42487728,40.5967183,-73.9560035,4,0,traffic_signals,,POINT (-73.9560035 40.5967183)
42487747,40.5948556,-73.9556493,4,0,,,POINT (-73.9556493 40.5948556)
42487759,40.5900893,-73.9547512,4,2,traffic_signals,,POINT (-73.9547512 40.5900893)
42487762,40.5879735,-73.9543403,3,1,traffic_signals,,POINT (-73.9543403 40.5879735)
42487771,40.6299592,-73.9622965,3,0,,,POINT (-73.9622965 40.6299592)
42487776,40.6275735,-73.961843,4,0,,,POINT (-73.961843 40.6275735)
42487779,40.6251898,-73.9613958,4,0,traffic_signals,,POINT (-73.9613958 40.6251898)
42487781,40.6227968,-73.9609411,4,0,traffic_signals,,POINT (-73.9609411 40.6227968)
42487783,40.6204041,-73.960486,4,0,traffic_signals,,POINT (-73.960486 40.6204041)
42487785,40.6192171,-73.960257,3,0,,,POINT (-73.960257 40.6192171)
42487792,40.618501,-73.960131,3,0,,,POINT (-73.960131 40.618501)
42487793,40.6180143,-73.9600374,4,0,traffic_signals,,POINT (-73.9600374 40.6180143)
42487796,40.6178083,-73.9599995,4,1,,,POINT (-73.9599995 40.6178083)
42487797,40.6156214,-73.9595833,4,0,traffic_signals,,POINT (-73.9595833 40.6156214)
42487799,40.6129624,-73.9590798,4,0,traffic_signals,,POINT (-73.9590798 40.6129624)
42487802,40.6104079,-73.958594,4,2,traffic_signals,,POINT (-73.958594 40.6104079)
42487805,40.6087476,-73.9582802,4,4,traffic_signals,,POINT (-73.9582802 40.6087476)
42487807,40.6058061,-73.9577247,4,2,traffic_signals,,POINT (-73.9577247 40.6058061)
42487811,40.6048315,-73.9575415,1,0,,,POINT (-73.9575415 40.6048315)
42487857,40.674375,-74.00999,3,0,,,POINT (-74.00999 40.674375)
42487861,40.674758,-74.010554,4,0,,,POINT (-74.010554 40.674758)
42487866,40.675781,-74.01206,4,0,,,POINT (-74.01206 40.675781)
42487870,40.676795,-74.013553,4,1,,,POINT (-74.013553 40.676795)
42487873,40.67763,-74.014777,4,0,,,POINT (-74.014777 40.67763)
42487888,40.6275093,-73.9032299,3,0,stop,,POINT (-73.9032299 40.6275093)
42487901,40.625372,-74.039109,4,0,traffic_signals,,POINT (-74.039109 40.625372)
42487905,40.624734,-74.036426,4,0,traffic_signals,,POINT (-74.036426 40.624734)
42487907,40.624099,-74.033742,4,0,traffic_signals,,POINT (-74.033742 40.624099)
42487909,40.6227779,-74.0283588,4,7,traffic_signals,,POINT (-74.0283588 40.6227779)
42487912,40.6209801,-74.0253629,3,2,,,POINT (-74.0253629 40.6209801)
42487928,40.6180649,-74.0205195,3,2,traffic_signals,,POINT (-74.0205195 40.6180649)
42487932,40.6167201,-74.018318,3,0,traffic_signals,,POINT (-74.018318 40.6167201)
42487936,40.614064,-74.013926,3,3,traffic_signals,,POINT (-74.013926 40.614064)
42487939,40.612735,-74.011712,4,0,traffic_signals,,POINT (-74.011712 40.612735)
42487945,40.6122881,-74.0109713,3,0,traffic_signals,,POINT (-74.0109713 40.6122881)
42487949,40.6114121,-74.0095196,4,0,traffic_signals,,POINT (-74.0095196 40.6114121)
42487954,40.6105251,-74.0080498,3,0,traffic_signals,,POINT (-74.0080498 40.6105251)
42487957,40.6100784,-74.0073095,4,1,traffic_signals,,POINT (-74.0073095 40.6100784)
42487961,40.6090951,-74.0056799,3,3,traffic_signals,,POINT (-74.0056799 40.6090951)
42487964,40.608596,-74.0048529,4,3,traffic_signals,,POINT (-74.0048529 40.608596)
42487969,40.6077223,-74.0034073,3,1,,,POINT (-74.0034073 40.6077223)
42487972,40.6072687,-74.0026534,4,4,traffic_signals,,POINT (-74.0026534 40.6072687)
42487976,40.6063898,-74.0012,3,0,,,POINT (-74.0012 40.6063898)
42487979,40.605943,-74.0004613,4,3,traffic_signals,,POINT (-74.0004613 40.605943)
42487983,40.6050565,-73.9989954,3,1,,,POINT (-73.9989954 40.6050565)
42487987,40.6046117,-73.9982599,4,5,traffic_signals,,POINT (-73.9982599 40.6046117)
42487992,40.604163,-73.997512,3,1,,,POINT (-73.997512 40.604163)
42487996,40.6032786,-73.9960612,4,1,traffic_signals,,POINT (-73.9960612 40.6032786)
42487999,40.602828,-73.99532,3,1,,,POINT (-73.99532 40.602828)
42488002,40.602421,-73.994585,3,3,,,POINT (-73.994585 40.602421)
42488006,40.601476,-73.993051,3,2,,,POINT (-73.993051 40.601476)
42488010,40.600581,-73.991599,4,3,traffic_signals,,POINT (-73.991599 40.600581)
42488018,40.599705,-73.99015,3,0,,,POINT (-73.99015 40.599705)
42488025,40.598372,-73.987939,3,0,,,POINT (-73.987939 40.598372)
42488034,40.5970399,-73.9857482,3,2,,,POINT (-73.9857482 40.5970399)
42488037,40.596744,-73.985266,4,1,traffic_signals,,POINT (-73.985266 40.596744)
42488041,40.5960759,-73.9841224,3,0,,,POINT (-73.9841224 40.5960759)
42488044,40.5958293,-73.9837112,4,0,traffic_signals,,POINT (-73.9837112 40.5958293)
42488067,40.5929264,-73.9789195,3,1,traffic_signals,,POINT (-73.9789195 40.5929264)
42488071,40.5926564,-73.9784735,3,0,,,POINT (-73.9784735 40.5926564)
42488076,40.5919351,-73.9772822,4,2,traffic_signals,,POINT (-73.9772822 40.5919351)
